OBJECTID,osm_id,code,fclass,name,Shape_Leng,Shape_Area
14207,1074556352,7202,park,城市花园,0.00458567301868,1.32663852819e-06
14271,6262915,7202,park,鲁迅公园,0.045557490048,1.67597854242e-05
14423,1085064630,7202,park,金鼎绿带,0.0703727798944,3.65299876066e-05
14621,1087716408,7202,park,,0.000817864679736,3.88438528501e-08
14622,1087716409,7202,park,,0.00254058464369,3.34713868758e-07
14627,1089779124,7202,park,金杨文化公园,0.00526741125582,6.43282603352e-07
14641,1091748010,7202,park,黄家花园,0.00589745795692,2.22997819628e-06
14645,1093037028,7202,park,飞虹公园,0.00375320870283,8.55620715213e-07
14752,1106973911,7202,park,,0.0506970819121,2.42676704085e-05
14780,1106973955,7202,park,,0.0114629204686,5.76605931401e-06
14784,1106973974,7202,park,,0.0100321502044,4.44466346125e-06
14788,1106973978,7202,park,,0.00438766542195,1.12645314327e-06
14922,1107702982,7202,park,,0.037497743512,7.62591398925e-05
14925,1107702996,7202,park,,0.04266007315,9.43428929608e-05
14926,1107702997,7202,park,,0.0432140076224,9.41691778505e-05
14930,1107703015,7202,park,,0.0302226519595,4.79833522959e-05
14936,1107703059,7202,park,,0.00634642206553,2.48106881402e-06
14989,1107715704,7202,park,,0.0174711895733,1.03189177314e-05
15200,1107758469,7202,park,,0.0355836894026,2.2720296634e-05
15202,1107758474,7202,park,,0.0149348490202,4.10994612109e-06
15203,1107758475,7202,park,,0.0162331014848,6.57313190189e-06
15205,1107758508,7202,park,,0.00764309596355,1.90481435391e-06
15279,1113702459,7202,park,华阳绿地公园,0.00673174195274,2.37321506896e-06
15317,1117898211,7202,park,,0.00331813293454,5.7488801341e-07
15318,1117898212,7202,park,,0.00155470001603,8.13018291061e-08
15319,1117898213,7202,park,,0.00715604867274,2.22192970641e-06
15321,1119075350,7202,park,,0.000788351639396,2.8224720009e-08
15329,1120982537,7202,park,,0.0027722115758,4.69154812934e-07
15338,1121135973,7202,park,,0.0143951323888,1.0158391169e-05
15339,1121213455,7202,park,,0.0030173128533,3.72806313209e-07
15341,1121924149,7202,park,,0.0025818159235,3.05155955732e-07
